event_id,ticker,stock_name,event_anchor_at,event_start_at,event_end_at,mention_count,channel_count,channels,market,market_cap_krw,market_data_status,mention_session,baseline_avg_volume,baseline_median_volume,baseline_active_days,event_active_days,event_max_volume_ratio,event_volume_robust_z,event_peak_return_pct,event_peak_abnormal_return_pct,post_data_status,post_observation_days,post_relative_return_pct,post_max_drawdown_pct,market_event_date,news_status,article_count,near_event_article_count,baseline_article_count,news_concentrated,similar_article_count,press_release_expression_observed,distinct_press,has_cp_source,low_tier_targeted_count,roundup_count,low_tier_ratio,press_basis_summary,low_tier_ratio_note,disclosure_status,disclosure_count,material_disclosure_observed,material_disclosure_count,volume_ratio_anomaly,volume_robust_z_anomaly,volume_concentrated,price_concentrated,post_underperformed,post_large_drawdown,multi_source_concentrated,low_tier_targeted_concentration,single_low_tier,low_tier_ratio_borderline,pattern_status,reason_badges
EVT-D5A0AB2DA5,187220,디티앤씨,2026-06-01 11:41:06+09:00,2026-06-01 11:41:06+09:00,2026-06-01 20:45:33+09:00,2,1,crioppstockfree,KOSDAQ,27256466545,확인,장중,58596.33333333334,38156.0,15,3,1.77395429290282,0.9508887557236098,0.1785714285714279,4.716159817108834,15거래일 관찰 완료,15,-3.65424083121435,-19.32624113475178,2026-06-01,확인,28,3,18,False,0,False,15,True,0,0,0.7142857142857143,"네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=014) · 네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인
EVT-1728987811,367000,플래티어,2026-06-01 15:33:52+09:00,2026-06-01 15:33:52+09:00,2026-06-01 20:44:23+09:00,2,2,crioppstockfree; mbngoldcsi,KOSDAQ,24116095125,확인,장후,11591.33333333333,7680.0,15,3,2.517317708333333,1.438909200553208,-3.039513677811545,-0.7538646963538675,15거래일 관찰 완료,15,-5.708753803082557,-17.0846394984326,2026-06-02,확인,50,17,19,False,11,True,29,True,2,0,0.5,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=092) · 네이버 인링크(CP) 관측(oid=138) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,True,1,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-CA54A5AA6E,065420,에스아이리소스,2026-06-01 20:29:09+09:00,2026-06-01 20:29:09+09:00,2026-06-01 20:29:09+09:00,1,1,mbngoldcsi,KOSDAQ,7014575302,확인,장후,10367178.93333333,3771540.0,15,3,0.9426740800839976,-0.06798597633903893,-5.31400966183575,-0.781758202353644,15거래일 관찰 완료,15,4.084219028683378,-10.55276381909548,2026-06-02,확인,55,4,33,False,2,True,31,True,3,4,0.8,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,4,True,3,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-A30A1CF29D,464500,아이언디바이스,2026-06-01 20:29:09+09:00,2026-06-01 20:29:09+09:00,2026-06-01 20:29:09+09:00,1,1,mbngoldcsi,KOSDAQ,23620627944,확인,장후,196707.8666666667,156404.0,15,3,1.702450065215723,0.886444463802251,-7.913669064748197,-5.628020083290519,15거래일 관찰 완료,15,-11.47567680464996,-22.8515625,2026-06-02,확인,35,2,9,False,2,True,14,True,1,0,0.8285714285714286,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=138) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-EBB65A9C1D,048470,대동스틸,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,1,1,crioppstockfree,KOSDAQ,24269750000,확인,장후,75864.33333333333,66889.0,15,3,0.8744038631165064,-0.2368948603838992,2.284710017574687,6.816961477056793,15거래일 관찰 완료,15,7.461294948019082,-12.88743882544862,2026-06-02,확인,12,7,2,False,0,False,8,True,0,0,0.6666666666666666,"네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,5,True,1,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,중요 공시 후보 제목 관찰
EVT-36C0DC048D,054940,엑사이엔씨,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,1,1,crioppstockfree,KOSDAQ,24482078424,확인,장후,834764.4,359263.0,15,3,2.990850713822464,1.568874836559222,-0.1577287066246047,2.127920274833073,15거래일 관찰 완료,15,2.529124241953518,-12.57575757575757,2026-06-02,확인,33,13,14,False,2,False,18,True,0,0,0.696969696969697,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-5AE03A119F,130740,티피씨글로벌,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,2026-06-03 12:52:47+09:00,6,2,crioppstockfree; mbngoldcsi,KOSDAQ,22339101099,확인,장후,634773.8,219547.0,15,3,2.603028053218673,0.8171604752843085,13.39923119165294,17.93148265113504,15거래일 관찰 완료,15,0.0111214273599618,-19.54954954954955,2026-06-02,확인,13,5,4,False,0,False,6,True,0,1,0.9230769230769231,네이버 인링크(CP) 관측(oid=003) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,True,False,True,False,False,False,False,특이 패턴 미관찰,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 중요 공시 후보 제목 관찰
EVT-B2F6EA1B26,303530,이노뎁,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,1,1,crioppstockfree,KOSDAQ,18274854510,확인,장후,29080.33333333333,22911.0,15,3,2.143948321766837,0.7952401557805223,-5.923836389280678,-2.378890994678684,15거래일 관찰 완료,15,-10.81301985187635,-26.82563338301043,2026-06-02,확인,32,14,14,False,3,True,19,True,1,0,0.84375,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=374) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-3248870A8F,353190,휴럼,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,2026-06-01 20:44:23+09:00,1,1,crioppstockfree,KOSDAQ,22288185720,확인,장후,44680.93333333333,40063.0,15,3,1.676284851359109,0.7590182142581222,2.007299270072993,6.539550729555099,15거래일 관찰 완료,15,22.80445712392147,-6.156405990016633,2026-06-02,확인,18,6,6,False,0,True,9,True,1,0,0.8888888888888888,"네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-E5C364E46E,060900,에이전트AI,2026-06-02 05:43:54+09:00,2026-06-02 05:43:54+09:00,2026-06-02 05:43:54+09:00,1,1,mbngoldcsi,KOSDAQ,17021926345,확인,장전,51790.06666666667,40254.0,15,3,1.187732896109703,0.5540564825077088,-1.125703564727953,1.159945416729724,15거래일 관찰 완료,15,-1.337586790418454,-12.7134724857685,2026-06-02,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-B57231F8FC,188260,세니젠,2026-06-02 07:01:48+09:00,2026-06-02 07:01:48+09:00,2026-06-02 08:50:08+09:00,2,2,crioppstockfree; jeilstock,KOSDAQ,28184880125,확인,장전,49314.93333333333,39839.0,15,3,0.7682923768166872,-0.2998645456366911,-2.155625657202942,0.1300233242547355,15거래일 관찰 완료,15,-2.863770403521537,-18.69962385814078,2026-06-02,확인,13,3,6,False,0,True,5,True,1,0,0.8461538461538461,네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-B9CF3EED0E,424760,벨로크,2026-06-02 07:01:48+09:00,2026-06-02 07:01:48+09:00,2026-06-02 08:50:08+09:00,2,2,crioppstockfree; jeilstock,KOSDAQ,18952483680,확인,장전,860797.0,603174.5,8,3,0.3228418973282193,-2.378411909207661,-0.579150579150578,-0.5505799668823586,15거래일 관찰 완료,15,-7.624114304649952,-21.35922330097087,2026-06-02,확인,8,4,3,False,0,False,6,True,0,1,0.75,네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-EF88319BCC,019570,플루토스,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,22955735101,확인,장전,551454.6,421073.0,15,3,0.6842875225910947,-0.5880176591072049,-6.307490144546646,-4.021841163088968,15거래일 관찰 완료,15,-6.295923561311957,-18.51332398316971,2026-06-02,확인,21,4,9,False,0,False,12,True,0,0,0.6666666666666666,"네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,9,True,1,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-3C26FFAC02,032680,소프트센,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,19500248735,확인,장전,269494.0,251652.0,5,3,5.414616216044378,5.360822931162225,-2.926337033299697,-0.6406880518420199,15거래일 관찰 완료,15,-11.70103738157303,-24.33537832310838,2026-06-02,확인,35,9,6,False,0,True,23,True,1,3,0.7142857142857143,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,True,1,True,True,True,False,True,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-16013F1432,043360,디지아이,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,18945000000,확인,장전,92426.2,45692.0,15,3,0.8897181125798826,-0.07750068534839936,-8.304498269896198,-6.018849288438521,15거래일 관찰 완료,15,-6.737321851819766,-21.32075471698113,2026-06-02,확인,25,5,14,False,0,True,11,True,1,2,0.96,"미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-67501B82D7,121890,에스디시스템,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,28975352280,확인,장전,279153.7333333333,177877.0,15,3,1.445898008174188,0.771401235490465,-1.196172248803828,2.618375861395983,15거래일 관찰 완료,15,14.11902783998844,-8.842592592592592,2026-06-02,확인,11,3,5,False,0,False,6,False,0,1,1.0,미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,관찰 기간 내 공시 확인
EVT-D2436ED592,142760,모아라이프플러스,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,16234287300,확인,장전,411551.2,170474.0,15,3,1.985499255018361,0.7885857170559121,0.141643059490093,2.427292040947771,15거래일 관찰 완료,15,-15.07390214057641,-26.44978783592645,2026-06-02,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,True,1,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-B06B33ACE6,200350,아티스트스튜디오,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,18062817175,확인,장전,91303.26666666666,64037.0,15,3,3.408092196698783,4.307460554778863,1.481481481481484,3.767130462939161,15거래일 관찰 완료,15,-38.13749629978378,-49.51338199513382,2026-06-02,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,False,0,True,True,True,False,True,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인; 뉴스: 기사 미확인
EVT-A67ED4558D,232830,아이티센피엔에스,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,22403198730,확인,장전,232237.9333333333,190285.0,15,3,0.6959875975510419,-1.264700598089036,-3.987730061349692,-1.702081079892015,15거래일 관찰 완료,15,-31.40366702030492,-42.81150159744409,2026-06-02,확인,21,2,0,True,2,False,17,True,0,0,0.7142857142857143,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=092) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 언급 시점 뉴스 집중; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-7C6E8D3EE0,237750,피앤씨테크,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,1,1,crioppstockfree,KOSDAQ,24297284000,확인,장전,66120.46666666666,49376.0,15,3,1.304398898250162,0.6059384812074949,4.126213592233019,6.411862573690696,15거래일 관찰 완료,15,2.984277303741644,-14.56521739130435,2026-06-02,확인,41,5,18,False,3,True,20,True,1,0,0.7073170731707317,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,2,True,2,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-BC87B7A7ED,288980,모아데이타,2026-06-02 07:02:01+09:00,2026-06-02 07:02:01+09:00,2026-06-04 20:59:50+09:00,3,1,crioppstockfree,KOSDAQ,29177865958,확인,장전,1803526.733333333,1149788.0,15,3,1.532173757249162,0.3444065120662285,1.699716713881028,2.360391213967472,15거래일 관찰 완료,15,-17.90205693570832,-33.61188486536676,2026-06-02,확인,27,6,21,False,0,True,19,True,2,3,0.7037037037037037,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=138) · 네이버 인링크(CP) 관측(oid=366) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,5,True,2,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-AB7D71F1D8,462310,뉴키즈온,2026-06-02 11:25:55+09:00,2026-06-02 11:25:55+09:00,2026-06-02 11:25:55+09:00,1,1,crioppstockfree,KOSDAQ,25824056755,확인,장중,44069.4,42131.0,15,3,2.358500866345446,3.15894633788734,7.52212389380531,9.989478598125178,15거래일 관찰 완료,15,-1.636844149062977,-26.16822429906542,2026-06-02,확인,13,7,4,False,0,False,7,True,0,0,0.8461538461538461,네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,True,2,False,False,False,True,False,True,False,False,False,False,특이 패턴 미관찰,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-BB3E7EF8F1,450520,인스웨이브,2026-06-02 14:10:41+09:00,2026-06-02 14:10:41+09:00,2026-06-03 12:29:31+09:00,3,3,FastStockNews; crioppstockfree; mbngoldcsi,KOSDAQ,24997782600,확인,장중,116890.2,84027.0,15,3,9.02796720101872,3.262676592464264,0.8368200836819994,3.122469065139677,15거래일 관찰 완료,15,-11.03075330879934,-22.40663900414938,2026-06-02,확인,32,19,10,False,2,True,22,True,1,0,0.71875,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=092) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,False,True,False,True,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-915ACD04FC,009620,삼보산업,2026-06-02 20:36:37+09:00,2026-06-02 20:36:37+09:00,2026-06-04 12:19:38+09:00,3,2,crioppstockfree; mbngoldcsi,KOSDAQ,13384354768,확인,장후,306513.3333333333,232705.0,15,3,1.253961023613588,0.414668051048338,-2.070063694267521,0.229089351939693,15거래일 관찰 완료,15,24.49965188472631,-29.54022988505747,2026-06-04,확인,28,2,7,False,2,True,15,True,0,0,0.8571428571428571,"네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-D95A742275,069140,누리플랜,2026-06-02 20:36:37+09:00,2026-06-02 20:36:37+09:00,2026-06-04 12:19:38+09:00,3,2,crioppstockfree; mbngoldcsi,KOSDAQ,26025166096,확인,장후,353706.8666666666,59519.0,15,3,6.553470320401888,5.05953151874099,-2.17633928571429,1.016912578092255,15거래일 관찰 완료,15,6.639978685959779,-14.43240159726184,2026-06-04,확인,48,12,35,False,11,True,38,True,4,7,0.5625,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=020) · 네이버 인링크(CP) 관측(oid=021) · 네이버 인링크(CP) 관측(oid=024) · 네이버 인링크(CP) 관측(oid=025) · 네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=421) · 네이버 인링크(CP) 관측(oid=449) · 네이버 인링크(CP) 관측(oid=469) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,False,False,False,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
